biosample_id,pathway_id,pathway_name,expr_sum
nmdc:bsm-11-nq2tfm26,map04658,Th1 and Th2 cell differentiation [PATH:ko04658],75
nmdc:bsm-11-nq2tfm26,map04659,Th17 cell differentiation [PATH:ko04659],2147
nmdc:bsm-11-nq2tfm26,map04660,T cell receptor signaling pathway [PATH:ko04660],291
nmdc:bsm-11-nq2tfm26,map04662,B cell receptor signaling pathway [PATH:ko04662],769
nmdc:bsm-11-nq2tfm26,map04664,Fc epsilon RI signaling pathway [PATH:ko04664],715
nmdc:bsm-11-nq2tfm26,map04666,Fc gamma R-mediated phagocytosis [PATH:ko04666],1160
nmdc:bsm-11-nq2tfm26,map04668,TNF signaling pathway [PATH:ko04668],48
nmdc:bsm-11-nq2tfm26,map04670,Leukocyte transendothelial migration [PATH:ko04670],1725
nmdc:bsm-11-nq2tfm26,map04710,Circadian rhythm [PATH:ko04710],145
nmdc:bsm-11-nq2tfm26,map04711,Circadian rhythm - fly [PATH:ko04711],19
nmdc:bsm-11-nq2tfm26,map04712,Circadian rhythm - plant [PATH:ko04712],10
nmdc:bsm-11-nq2tfm26,map04713,Circadian entrainment [PATH:ko04713],300
nmdc:bsm-11-nq2tfm26,map04714,Thermogenesis [PATH:ko04714],26300
nmdc:bsm-11-nq2tfm26,map04720,Long-term potentiation [PATH:ko04720],364
nmdc:bsm-11-nq2tfm26,map04721,Synaptic vesicle cycle [PATH:ko04721],416
nmdc:bsm-11-nq2tfm26,map04722,Neurotrophin signaling pathway [PATH:ko04722],1197
nmdc:bsm-11-nq2tfm26,map04723,Retrograde endocannabinoid signaling [PATH:ko04723],1615
nmdc:bsm-11-nq2tfm26,map04724,Glutamatergic synapse [PATH:ko04724],12477
nmdc:bsm-11-nq2tfm26,map04725,Cholinergic synapse [PATH:ko04725],255
nmdc:bsm-11-nq2tfm26,map04726,Serotonergic synapse [PATH:ko04726],970
nmdc:bsm-11-nq2tfm26,map04727,GABAergic synapse [PATH:ko04727],13086
nmdc:bsm-11-nq2tfm26,map04728,Dopaminergic synapse [PATH:ko04728],1092
nmdc:bsm-11-nq2tfm26,map04730,Long-term depression [PATH:ko04730],221
nmdc:bsm-11-nq2tfm26,map04740,Olfactory transduction [PATH:ko04740],254
nmdc:bsm-11-nq2tfm26,map04742,Taste transduction [PATH:ko04742],33
nmdc:bsm-11-nq2tfm26,map04744,Phototransduction [PATH:ko04744],178
nmdc:bsm-11-nq2tfm26,map04745,Phototransduction - fly [PATH:ko04745],1074
nmdc:bsm-11-nq2tfm26,map04750,Inflammatory mediator regulation of TRP channels [PATH:ko04750],195
nmdc:bsm-11-nq2tfm26,map04810,Regulation of actin cytoskeleton [PATH:ko04810],2768
nmdc:bsm-11-nq2tfm26,map04812,Cytoskeleton proteins [BR:ko04812],27698
nmdc:bsm-11-nq2tfm26,map04814,Motor proteins [PATH:ko04814],6869
nmdc:bsm-11-nq2tfm26,map04820,Cytoskeleton in muscle cells [PATH:ko04820],3339
nmdc:bsm-11-nq2tfm26,map04910,Insulin signaling pathway [PATH:ko04910],8349
nmdc:bsm-11-nq2tfm26,map04911,Insulin secretion [PATH:ko04911],138
nmdc:bsm-11-nq2tfm26,map04912,GnRH signaling pathway [PATH:ko04912],325
nmdc:bsm-11-nq2tfm26,map04913,Ovarian steroidogenesis [PATH:ko04913],41
nmdc:bsm-11-nq2tfm26,map04914,Progesterone-mediated oocyte maturation [PATH:ko04914],2262
nmdc:bsm-11-nq2tfm26,map04915,Estrogen signaling pathway [PATH:ko04915],2964
nmdc:bsm-11-nq2tfm26,map04916,Melanogenesis [PATH:ko04916],1023
nmdc:bsm-11-nq2tfm26,map04917,Prolactin signaling pathway [PATH:ko04917],975
nmdc:bsm-11-nq2tfm26,map04918,Thyroid hormone synthesis [PATH:ko04918],2461
nmdc:bsm-11-nq2tfm26,map04919,Thyroid hormone signaling pathway [PATH:ko04919],3305
nmdc:bsm-11-nq2tfm26,map04920,Adipocytokine signaling pathway [PATH:ko04920],16023
nmdc:bsm-11-nq2tfm26,map04921,Oxytocin signaling pathway [PATH:ko04921],1849
nmdc:bsm-11-nq2tfm26,map04922,Glucagon signaling pathway [PATH:ko04922],10414
nmdc:bsm-11-nq2tfm26,map04923,Regulation of lipolysis in adipocytes [PATH:ko04923],139
nmdc:bsm-11-nq2tfm26,map04924,Renin secretion [PATH:ko04924],855
nmdc:bsm-11-nq2tfm26,map04925,Aldosterone synthesis and secretion [PATH:ko04925],307
nmdc:bsm-11-nq2tfm26,map04926,Relaxin signaling pathway [PATH:ko04926],490
nmdc:bsm-11-nq2tfm26,map04927,Cortisol synthesis and secretion [PATH:ko04927],29
nmdc:bsm-11-nq2tfm26,map04928,"Parathyroid hormone synthesis, secretion and action [PATH:ko04928]",210
nmdc:bsm-11-nq2tfm26,map04929,GnRH secretion [PATH:ko04929],126
nmdc:bsm-11-nq2tfm26,map04930,Type II diabetes mellitus [PATH:ko04930],1040
nmdc:bsm-11-nq2tfm26,map04931,Insulin resistance [PATH:ko04931],9465
nmdc:bsm-11-nq2tfm26,map04932,Non-alcoholic fatty liver disease [PATH:ko04932],8783
nmdc:bsm-11-nq2tfm26,map04933,AGE-RAGE signaling pathway in diabetic complications [PATH:ko04933],1046
nmdc:bsm-11-nq2tfm26,map04934,Cushing syndrome [PATH:ko04934],1629
nmdc:bsm-11-nq2tfm26,map04935,"Growth hormone synthesis, secretion and action [PATH:ko04935]",241
nmdc:bsm-11-nq2tfm26,map04936,Alcoholic liver disease [PATH:ko04936],20949
nmdc:bsm-11-nq2tfm26,map04940,Type I diabetes mellitus [PATH:ko04940],33715
nmdc:bsm-11-nq2tfm26,map04960,Aldosterone-regulated sodium reabsorption [PATH:ko04960],205
nmdc:bsm-11-nq2tfm26,map04961,Endocrine and other factor-regulated calcium reabsorption [PATH:ko04961],259
nmdc:bsm-11-nq2tfm26,map04962,Vasopressin-regulated water reabsorption [PATH:ko04962],192
nmdc:bsm-11-nq2tfm26,map04964,Proximal tubule bicarbonate reclamation [PATH:ko04964],5708
nmdc:bsm-11-nq2tfm26,map04966,Collecting duct acid secretion [PATH:ko04966],242
nmdc:bsm-11-nq2tfm26,map04970,Salivary secretion [PATH:ko04970],656
nmdc:bsm-11-nq2tfm26,map04971,Gastric acid secretion [PATH:ko04971],1220
nmdc:bsm-11-nq2tfm26,map04972,Pancreatic secretion [PATH:ko04972],1479
nmdc:bsm-11-nq2tfm26,map04973,Carbohydrate digestion and absorption [PATH:ko04973],440
nmdc:bsm-11-nq2tfm26,map04974,Protein digestion and absorption [PATH:ko04974],1137
nmdc:bsm-11-nq2tfm26,map04975,Fat digestion and absorption [PATH:ko04975],10772
nmdc:bsm-11-nq2tfm26,map04976,Bile secretion [PATH:ko04976],374
nmdc:bsm-11-nq2tfm26,map04977,Vitamin digestion and absorption [PATH:ko04977],42
nmdc:bsm-11-nq2tfm26,map04978,Mineral absorption [PATH:ko04978],1358
nmdc:bsm-11-nq2tfm26,map04979,Cholesterol metabolism [PATH:ko04979],162
nmdc:bsm-11-nq2tfm26,map04980,Cobalamin transport and metabolism [PATH:ko04980],5726
nmdc:bsm-11-nq2tfm26,map04981,Folate transport and metabolism [PATH:ko04981],7942
nmdc:bsm-11-nq2tfm26,map04990,Domain-containing proteins not elsewhere classified [BR:ko04990],335
nmdc:bsm-11-nq2tfm26,map05010,Alzheimer disease [PATH:ko05010],18241
nmdc:bsm-11-nq2tfm26,map05012,Parkinson disease [PATH:ko05012],38450
nmdc:bsm-11-nq2tfm26,map05014,Amyotrophic lateral sclerosis [PATH:ko05014],22440
nmdc:bsm-11-nq2tfm26,map05016,Huntington disease [PATH:ko05016],22936
nmdc:bsm-11-nq2tfm26,map05017,Spinocerebellar ataxia [PATH:ko05017],3176
nmdc:bsm-11-nq2tfm26,map05020,Prion disease [PATH:ko05020],16370
nmdc:bsm-11-nq2tfm26,map05022,Pathways of neurodegeneration - multiple diseases [PATH:ko05022],24780
nmdc:bsm-11-nq2tfm26,map05030,Cocaine addiction [PATH:ko05030],772
nmdc:bsm-11-nq2tfm26,map05031,Amphetamine addiction [PATH:ko05031],967
nmdc:bsm-11-nq2tfm26,map05032,Morphine addiction [PATH:ko05032],153
nmdc:bsm-11-nq2tfm26,map05033,Nicotine addiction [PATH:ko05033],12
nmdc:bsm-11-nq2tfm26,map05034,Alcoholism [PATH:ko05034],7029
nmdc:bsm-11-nq2tfm26,map05100,Bacterial invasion of epithelial cells [PATH:ko05100],2408
nmdc:bsm-11-nq2tfm26,map05110,Vibrio cholerae infection [PATH:ko05110],1403
nmdc:bsm-11-nq2tfm26,map05111,Biofilm formation - Vibrio cholerae [PATH:ko05111],64624
nmdc:bsm-11-nq2tfm26,map05120,Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120],1837
nmdc:bsm-11-nq2tfm26,map05130,Pathogenic Escherichia coli infection [PATH:ko05130],10318
nmdc:bsm-11-nq2tfm26,map05131,Shigellosis [PATH:ko05131],14566
nmdc:bsm-11-nq2tfm26,map05132,Salmonella infection [PATH:ko05132],37257
nmdc:bsm-11-nq2tfm26,map05133,Pertussis [PATH:ko05133],8100
nmdc:bsm-11-nq2tfm26,map05134,Legionellosis [PATH:ko05134],50150
nmdc:bsm-11-nq2tfm26,map05135,Yersinia infection [PATH:ko05135],2075
nmdc:bsm-11-nq2tfm26,map05140,Leishmaniasis [PATH:ko05140],2026
nmdc:bsm-11-nq2tfm26,map05142,Chagas disease [PATH:ko05142],978
nmdc:bsm-11-nq2tfm26,map05143,African trypanosomiasis [PATH:ko05143],834
nmdc:bsm-11-nq2tfm26,map05144,Malaria [PATH:ko05144],17
nmdc:bsm-11-nq2tfm26,map05145,Toxoplasmosis [PATH:ko05145],2669
nmdc:bsm-11-nq2tfm26,map05146,Amoebiasis [PATH:ko05146],2192
nmdc:bsm-11-nq2tfm26,map05150,Staphylococcus aureus infection [PATH:ko05150],168
nmdc:bsm-11-nq2tfm26,map05152,Tuberculosis [PATH:ko05152],62642
nmdc:bsm-11-nq2tfm26,map05160,Hepatitis C [PATH:ko05160],2551
nmdc:bsm-11-nq2tfm26,map05161,Hepatitis B [PATH:ko05161],2276
nmdc:bsm-11-nq2tfm26,map05162,Measles [PATH:ko05162],2863
nmdc:bsm-11-nq2tfm26,map05163,Human cytomegalovirus infection [PATH:ko05163],3252
nmdc:bsm-11-nq2tfm26,map05164,Influenza A [PATH:ko05164],3700
nmdc:bsm-11-nq2tfm26,map05165,Human papillomavirus infection [PATH:ko05165],1869
nmdc:bsm-11-nq2tfm26,map05166,Human T-cell leukemia virus 1 infection [PATH:ko05166],949
nmdc:bsm-11-nq2tfm26,map05167,Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167],5691
nmdc:bsm-11-nq2tfm26,map05168,Herpes simplex virus 1 infection [PATH:ko05168],2289
nmdc:bsm-11-nq2tfm26,map05169,Epstein-Barr virus infection [PATH:ko05169],2897
nmdc:bsm-11-nq2tfm26,map05170,Human immunodeficiency virus 1 infection [PATH:ko05170],3542
nmdc:bsm-11-nq2tfm26,map05171,Coronavirus disease - COVID-19 [PATH:ko05171],7818
nmdc:bsm-11-nq2tfm26,map05200,Pathways in cancer [PATH:ko05200],15918
nmdc:bsm-11-nq2tfm26,map05202,Transcriptional misregulation in cancer [PATH:ko05202],2629
nmdc:bsm-11-nq2tfm26,map05203,Viral carcinogenesis [PATH:ko05203],4933
nmdc:bsm-11-nq2tfm26,map05204,Chemical carcinogenesis - DNA adducts [PATH:ko05204],9149
nmdc:bsm-11-nq2tfm26,map05205,Proteoglycans in cancer [PATH:ko05205],4046
nmdc:bsm-11-nq2tfm26,map05206,MicroRNAs in cancer [PATH:ko05206],1244
nmdc:bsm-11-nq2tfm26,map05207,Chemical carcinogenesis - receptor activation [PATH:ko05207],11781
nmdc:bsm-11-nq2tfm26,map05208,Chemical carcinogenesis - reactive oxygen species [PATH:ko05208],31359
nmdc:bsm-11-nq2tfm26,map05210,Colorectal cancer [PATH:ko05210],2871
nmdc:bsm-11-nq2tfm26,map05211,Renal cell carcinoma [PATH:ko05211],2214
nmdc:bsm-11-nq2tfm26,map05212,Pancreatic cancer [PATH:ko05212],788
nmdc:bsm-11-nq2tfm26,map05213,Endometrial cancer [PATH:ko05213],149
nmdc:bsm-11-nq2tfm26,map05214,Glioma [PATH:ko05214],350
nmdc:bsm-11-nq2tfm26,map05215,Prostate cancer [PATH:ko05215],2263
nmdc:bsm-11-nq2tfm26,map05216,Thyroid cancer [PATH:ko05216],126
nmdc:bsm-11-nq2tfm26,map05217,Basal cell carcinoma [PATH:ko05217],17
nmdc:bsm-11-nq2tfm26,map05218,Melanoma [PATH:ko05218],130
nmdc:bsm-11-nq2tfm26,map05219,Bladder cancer [PATH:ko05219],140
nmdc:bsm-11-nq2tfm26,map05220,Chronic myeloid leukemia [PATH:ko05220],162
nmdc:bsm-11-nq2tfm26,map05221,Acute myeloid leukemia [PATH:ko05221],165
nmdc:bsm-11-nq2tfm26,map05222,Small cell lung cancer [PATH:ko05222],2112
nmdc:bsm-11-nq2tfm26,map05223,Non-small cell lung cancer [PATH:ko05223],130
nmdc:bsm-11-nq2tfm26,map05224,Breast cancer [PATH:ko05224],192
nmdc:bsm-11-nq2tfm26,map05225,Hepatocellular carcinoma [PATH:ko05225],10116
nmdc:bsm-11-nq2tfm26,map05226,Gastric cancer [PATH:ko05226],253
nmdc:bsm-11-nq2tfm26,map05230,Central carbon metabolism in cancer [PATH:ko05230],12088
nmdc:bsm-11-nq2tfm26,map05231,Choline metabolism in cancer [PATH:ko05231],956
nmdc:bsm-11-nq2tfm26,map05235,PD-L1 expression and PD-1 checkpoint pathway in cancer [PATH:ko05235],222
nmdc:bsm-11-nq2tfm26,map05322,Systemic lupus erythematosus [PATH:ko05322],76672
nmdc:bsm-11-nq2tfm26,map05323,Rheumatoid arthritis [PATH:ko05323],875
nmdc:bsm-11-nq2tfm26,map05340,Primary immunodeficiency [PATH:ko05340],410
nmdc:bsm-11-nq2tfm26,map05410,Hypertrophic cardiomyopathy [PATH:ko05410],1291
nmdc:bsm-11-nq2tfm26,map05412,Arrhythmogenic right ventricular cardiomyopathy [PATH:ko05412],1030
nmdc:bsm-11-nq2tfm26,map05414,Dilated cardiomyopathy [PATH:ko05414],1160
nmdc:bsm-11-nq2tfm26,map05415,Diabetic cardiomyopathy [PATH:ko05415],25086
nmdc:bsm-11-nq2tfm26,map05416,Viral myocarditis [PATH:ko05416],3693
nmdc:bsm-11-nq2tfm26,map05417,Lipid and atherosclerosis [PATH:ko05417],44758
nmdc:bsm-11-nq2tfm26,map05418,Fluid shear stress and atherosclerosis [PATH:ko05418],34685
nmdc:bsm-11-nq2tfm26,map99973,Transcription,133961
nmdc:bsm-11-nq2tfm26,map99974,Translation,335
nmdc:bsm-11-nq2tfm26,map99975,Protein processing,20212
nmdc:bsm-11-nq2tfm26,map99976,Replication and repair,25287
nmdc:bsm-11-nq2tfm26,map99977,Transport,27539
nmdc:bsm-11-nq2tfm26,map99978,Cell growth,7693
nmdc:bsm-11-nq2tfm26,map99980,Enzymes with EC numbers,370056
nmdc:bsm-11-nq2tfm26,map99981,Carbohydrate metabolism,3466
nmdc:bsm-11-nq2tfm26,map99982,Energy metabolism,17783
nmdc:bsm-11-nq2tfm26,map99983,Lipid metabolism,255
nmdc:bsm-11-nq2tfm26,map99985,Amino acid metabolism,3780
nmdc:bsm-11-nq2tfm26,map99986,Glycan metabolism,2020
nmdc:bsm-11-nq2tfm26,map99987,Cofactor metabolism,1596
nmdc:bsm-11-nq2tfm26,map99988,Secondary metabolism,2947
nmdc:bsm-11-nq2tfm26,map99992,Structural proteins,17959
nmdc:bsm-11-nq2tfm26,map99993,Cell motility,1900
nmdc:bsm-11-nq2tfm26,map99994,Others,6618
nmdc:bsm-11-nq2tfm26,map99995,Signaling proteins,22262
nmdc:bsm-11-nq2tfm26,map99996,General function prediction only,254310
nmdc:bsm-11-nq2tfm26,map99997,Function unknown,161578
nmdc:bsm-11-nq2tfm26,map99998,Others,4040
nmdc:bsm-11-nq2tfm26,map99999,Others,5150
nmdc:bsm-11-nq2tfm26,NA,NA,628
nmdc:bsm-11-ssfs1051,map00010,Glycolysis / Gluconeogenesis [PATH:ko00010],63503
nmdc:bsm-11-ssfs1051,map00020,Citrate cycle (TCA cycle) [PATH:ko00020],45847
nmdc:bsm-11-ssfs1051,map00030,Pentose phosphate pathway [PATH:ko00030],38507
nmdc:bsm-11-ssfs1051,map00040,Pentose and glucuronate interconversions [PATH:ko00040],10141
nmdc:bsm-11-ssfs1051,map00051,Fructose and mannose metabolism [PATH:ko00051],15205
nmdc:bsm-11-ssfs1051,map00052,Galactose metabolism [PATH:ko00052],11291
nmdc:bsm-11-ssfs1051,map00053,Ascorbate and aldarate metabolism [PATH:ko00053],11562
nmdc:bsm-11-ssfs1051,map00061,Fatty acid biosynthesis [PATH:ko00061],25679
nmdc:bsm-11-ssfs1051,map00062,Fatty acid elongation [PATH:ko00062],201
nmdc:bsm-11-ssfs1051,map00071,Fatty acid degradation [PATH:ko00071],27702
nmdc:bsm-11-ssfs1051,map00073,"Cutin, suberine and wax biosynthesis [PATH:ko00073]",305
nmdc:bsm-11-ssfs1051,map00074,Mycolic acid biosynthesis [PATH:ko00074],8220
nmdc:bsm-11-ssfs1051,map00100,Steroid biosynthesis [PATH:ko00100],249
nmdc:bsm-11-ssfs1051,map00120,Primary bile acid biosynthesis [PATH:ko00120],312
nmdc:bsm-11-ssfs1051,map00121,Secondary bile acid biosynthesis [PATH:ko00121],105
nmdc:bsm-11-ssfs1051,map00130,Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],5470
nmdc:bsm-11-ssfs1051,map00140,Steroid hormone biosynthesis [PATH:ko00140],1437
nmdc:bsm-11-ssfs1051,map00190,Oxidative phosphorylation [PATH:ko00190],83520
nmdc:bsm-11-ssfs1051,map00194,Photosynthesis proteins [BR:ko00194],27480
nmdc:bsm-11-ssfs1051,map00195,Photosynthesis [PATH:ko00195],17891
nmdc:bsm-11-ssfs1051,map00199,Cytochrome P450 [BR:ko00199],1601
nmdc:bsm-11-ssfs1051,map00220,Arginine biosynthesis [PATH:ko00220],22304
nmdc:bsm-11-ssfs1051,map00230,Purine metabolism [PATH:ko00230],54991
nmdc:bsm-11-ssfs1051,map00232,Caffeine metabolism [PATH:ko00232],111
nmdc:bsm-11-ssfs1051,map00240,Pyrimidine metabolism [PATH:ko00240],30247
nmdc:bsm-11-ssfs1051,map00250,"Alanine, aspartate and glutamate metabolism [PATH:ko00250]",40237
nmdc:bsm-11-ssfs1051,map00253,Tetracycline biosynthesis [PATH:ko00253],57
nmdc:bsm-11-ssfs1051,map00254,Aflatoxin biosynthesis [PATH:ko00254],10
nmdc:bsm-11-ssfs1051,map00260,"Glycine, serine and threonine metabolism [PATH:ko00260]",29457
nmdc:bsm-11-ssfs1051,map00261,Monobactam biosynthesis [PATH:ko00261],7652
nmdc:bsm-11-ssfs1051,map00270,Cysteine and methionine metabolism [PATH:ko00270],46279
nmdc:bsm-11-ssfs1051,map00280,"Valine, leucine and isoleucine degradation [PATH:ko00280]",35881
nmdc:bsm-11-ssfs1051,map00290,"Valine, leucine and isoleucine biosynthesis [PATH:ko00290]",25180
nmdc:bsm-11-ssfs1051,map00300,Lysine biosynthesis [PATH:ko00300],10894
nmdc:bsm-11-ssfs1051,map00310,Lysine degradation [PATH:ko00310],18369
nmdc:bsm-11-ssfs1051,map00311,Penicillin and cephalosporin biosynthesis [PATH:ko00311],593
nmdc:bsm-11-ssfs1051,map00330,Arginine and proline metabolism [PATH:ko00330],25109
nmdc:bsm-11-ssfs1051,map00332,Carbapenem biosynthesis [PATH:ko00332],851
nmdc:bsm-11-ssfs1051,map00333,Prodigiosin biosynthesis [PATH:ko00333],5642
nmdc:bsm-11-ssfs1051,map00340,Histidine metabolism [PATH:ko00340],40614
nmdc:bsm-11-ssfs1051,map00350,Tyrosine metabolism [PATH:ko00350],15851
nmdc:bsm-11-ssfs1051,map00360,Phenylalanine metabolism [PATH:ko00360],31200
nmdc:bsm-11-ssfs1051,map00361,Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],8546
nmdc:bsm-11-ssfs1051,map00362,Benzoate degradation [PATH:ko00362],25627
nmdc:bsm-11-ssfs1051,map00363,Bisphenol degradation [PATH:ko00363],449
nmdc:bsm-11-ssfs1051,map00364,Fluorobenzoate degradation [PATH:ko00364],5969
nmdc:bsm-11-ssfs1051,map00365,Furfural degradation [PATH:ko00365],377
nmdc:bsm-11-ssfs1051,map00380,Tryptophan metabolism [PATH:ko00380],23372
nmdc:bsm-11-ssfs1051,map00400,"Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",11736
nmdc:bsm-11-ssfs1051,map00401,Novobiocin biosynthesis [PATH:ko00401],4219
nmdc:bsm-11-ssfs1051,map00404,Staurosporine biosynthesis [PATH:ko00404],134
nmdc:bsm-11-ssfs1051,map00405,Phenazine biosynthesis [PATH:ko00405],605
nmdc:bsm-11-ssfs1051,map00410,beta-Alanine metabolism [PATH:ko00410],15625
nmdc:bsm-11-ssfs1051,map00430,Taurine and hypotaurine metabolism [PATH:ko00430],9522
nmdc:bsm-11-ssfs1051,map00440,Phosphonate and phosphinate metabolism [PATH:ko00440],345
nmdc:bsm-11-ssfs1051,map00450,Selenocompound metabolism [PATH:ko00450],15415
nmdc:bsm-11-ssfs1051,map00460,Cyanoamino acid metabolism [PATH:ko00460],5211
nmdc:bsm-11-ssfs1051,map00470,D-Amino acid metabolism [PATH:ko00470],4750
nmdc:bsm-11-ssfs1051,map00480,Glutathione metabolism [PATH:ko00480],21226
nmdc:bsm-11-ssfs1051,map00500,Starch and sucrose metabolism [PATH:ko00500],32507
nmdc:bsm-11-ssfs1051,map00510,N-Glycan biosynthesis [PATH:ko00510],3203
nmdc:bsm-11-ssfs1051,map00511,Other glycan degradation [PATH:ko00511],2731
nmdc:bsm-11-ssfs1051,map00512,Mucin type O-glycan biosynthesis [PATH:ko00512],10
nmdc:bsm-11-ssfs1051,map00513,Various types of N-glycan biosynthesis [PATH:ko00513],303
nmdc:bsm-11-ssfs1051,map00514,Other types of O-glycan biosynthesis [PATH:ko00514],813
nmdc:bsm-11-ssfs1051,map00515,Mannose type O-glycan biosynthesis [PATH:ko00515],340
nmdc:bsm-11-ssfs1051,map00520,Amino sugar and nucleotide sugar metabolism [PATH:ko00520],30195
nmdc:bsm-11-ssfs1051,map00521,Streptomycin biosynthesis [PATH:ko00521],7970
nmdc:bsm-11-ssfs1051,map00523,Polyketide sugar unit biosynthesis [PATH:ko00523],2461
nmdc:bsm-11-ssfs1051,map00524,"Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]",997
nmdc:bsm-11-ssfs1051,map00525,Acarbose and validamycin biosynthesis [PATH:ko00525],1523
nmdc:bsm-11-ssfs1051,map00531,Glycosaminoglycan degradation [PATH:ko00531],884
nmdc:bsm-11-ssfs1051,map00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate [PATH:ko00532],4
nmdc:bsm-11-ssfs1051,map00535,Proteoglycans [BR:ko00535],14
nmdc:bsm-11-ssfs1051,map00536,Glycosaminoglycan binding proteins [BR:ko00536],1336
nmdc:bsm-11-ssfs1051,map00537,Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537],938
nmdc:bsm-11-ssfs1051,map00540,Lipopolysaccharide biosynthesis [PATH:ko00540],5215
nmdc:bsm-11-ssfs1051,map00541,Biosynthesis of various nucleotide sugars [PATH:ko00541],16071
nmdc:bsm-11-ssfs1051,map00542,O-Antigen repeat unit biosynthesis [PATH:ko00542],1565
nmdc:bsm-11-ssfs1051,map00543,Exopolysaccharide biosynthesis [PATH:ko00543],6029
nmdc:bsm-11-ssfs1051,map00550,Peptidoglycan biosynthesis [PATH:ko00550],13511
nmdc:bsm-11-ssfs1051,map00552,Teichoic acid biosynthesis [PATH:ko00552],3963
nmdc:bsm-11-ssfs1051,map00561,Glycerolipid metabolism [PATH:ko00561],14428
nmdc:bsm-11-ssfs1051,map00562,Inositol phosphate metabolism [PATH:ko00562],11989
nmdc:bsm-11-ssfs1051,map00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563],257
nmdc:bsm-11-ssfs1051,map00564,Glycerophospholipid metabolism [PATH:ko00564],39416
nmdc:bsm-11-ssfs1051,map00565,Ether lipid metabolism [PATH:ko00565],4206
nmdc:bsm-11-ssfs1051,map00571,Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571],767
nmdc:bsm-11-ssfs1051,map00572,Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572],2161
nmdc:bsm-11-ssfs1051,map00590,Arachidonic acid metabolism [PATH:ko00590],114
nmdc:bsm-11-ssfs1051,map00591,Linoleic acid metabolism [PATH:ko00591],500
nmdc:bsm-11-ssfs1051,map00592,alpha-Linolenic acid metabolism [PATH:ko00592],2175
nmdc:bsm-11-ssfs1051,map00600,Sphingolipid metabolism [PATH:ko00600],2973
nmdc:bsm-11-ssfs1051,map00603,Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603],1261
nmdc:bsm-11-ssfs1051,map00604,Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604],252
nmdc:bsm-11-ssfs1051,map00620,Pyruvate metabolism [PATH:ko00620],70796
nmdc:bsm-11-ssfs1051,map00621,Dioxin degradation [PATH:ko00621],3450
nmdc:bsm-11-ssfs1051,map00622,Xylene degradation [PATH:ko00622],5372
nmdc:bsm-11-ssfs1051,map00623,Toluene degradation [PATH:ko00623],6233
nmdc:bsm-11-ssfs1051,map00624,Polycyclic aromatic hydrocarbon degradation [PATH:ko00624],3950
nmdc:bsm-11-ssfs1051,map00625,Chloroalkane and chloroalkene degradation [PATH:ko00625],15845
nmdc:bsm-11-ssfs1051,map00626,Naphthalene degradation [PATH:ko00626],3366
nmdc:bsm-11-ssfs1051,map00627,Aminobenzoate degradation [PATH:ko00627],7822
nmdc:bsm-11-ssfs1051,map00630,Glyoxylate and dicarboxylate metabolism [PATH:ko00630],67265
nmdc:bsm-11-ssfs1051,map00633,Nitrotoluene degradation [PATH:ko00633],7207
nmdc:bsm-11-ssfs1051,map00640,Propanoate metabolism [PATH:ko00640],38407
nmdc:bsm-11-ssfs1051,map00642,Ethylbenzene degradation [PATH:ko00642],2254
nmdc:bsm-11-ssfs1051,map00643,Styrene degradation [PATH:ko00643],6592
nmdc:bsm-11-ssfs1051,map00650,Butanoate metabolism [PATH:ko00650],65981
nmdc:bsm-11-ssfs1051,map00660,C5-Branched dibasic acid metabolism [PATH:ko00660],17322
nmdc:bsm-11-ssfs1051,map00670,One carbon pool by folate [PATH:ko00670],25962
nmdc:bsm-11-ssfs1051,map00680,Methane metabolism [PATH:ko00680],53433
