biosample_id,pathway_id,pathway_name,n_metag_kos,n_metat_kos,n_shared_kos
nmdc:bsm-11-ssfs1051,map04920,Adipocytokine signaling pathway [PATH:ko04920],8,7,5
nmdc:bsm-11-ssfs1051,map04921,Oxytocin signaling pathway [PATH:ko04921],19,20,13
nmdc:bsm-11-ssfs1051,map04922,Glucagon signaling pathway [PATH:ko04922],23,22,20
nmdc:bsm-11-ssfs1051,map04923,Regulation of lipolysis in adipocytes [PATH:ko04923],9,6,5
nmdc:bsm-11-ssfs1051,map04924,Renin secretion [PATH:ko04924],9,9,6
nmdc:bsm-11-ssfs1051,map04925,Aldosterone synthesis and secretion [PATH:ko04925],10,9,5
nmdc:bsm-11-ssfs1051,map04926,Relaxin signaling pathway [PATH:ko04926],13,10,6
nmdc:bsm-11-ssfs1051,map04927,Cortisol synthesis and secretion [PATH:ko04927],4,2,1
nmdc:bsm-11-ssfs1051,map04928,"Parathyroid hormone synthesis, secretion and action [PATH:ko04928]",9,8,6
nmdc:bsm-11-ssfs1051,map04929,GnRH secretion [PATH:ko04929],4,2,1
nmdc:bsm-11-ssfs1051,map04930,Type II diabetes mellitus [PATH:ko04930],6,3,3
nmdc:bsm-11-ssfs1051,map04931,Insulin resistance [PATH:ko04931],18,17,13
nmdc:bsm-11-ssfs1051,map04932,Non-alcoholic fatty liver disease [PATH:ko04932],45,33,27
nmdc:bsm-11-ssfs1051,map04933,AGE-RAGE signaling pathway in diabetic complications [PATH:ko04933],18,9,8
nmdc:bsm-11-ssfs1051,map04934,Cushing syndrome [PATH:ko04934],11,9,5
nmdc:bsm-11-ssfs1051,map04935,"Growth hormone synthesis, secretion and action [PATH:ko04935]",15,9,7
nmdc:bsm-11-ssfs1051,map04936,Alcoholic liver disease [PATH:ko04936],20,14,13
nmdc:bsm-11-ssfs1051,map04940,Type I diabetes mellitus [PATH:ko04940],2,3,2
nmdc:bsm-11-ssfs1051,map04950,Maturity onset diabetes of the young [PATH:ko04950],1,0,0
nmdc:bsm-11-ssfs1051,map04960,Aldosterone-regulated sodium reabsorption [PATH:ko04960],4,3,2
nmdc:bsm-11-ssfs1051,map04961,Endocrine and other factor-regulated calcium reabsorption [PATH:ko04961],10,11,9
nmdc:bsm-11-ssfs1051,map04962,Vasopressin-regulated water reabsorption [PATH:ko04962],14,11,9
nmdc:bsm-11-ssfs1051,map04964,Proximal tubule bicarbonate reclamation [PATH:ko04964],5,6,4
nmdc:bsm-11-ssfs1051,map04966,Collecting duct acid secretion [PATH:ko04966],9,8,7
nmdc:bsm-11-ssfs1051,map04970,Salivary secretion [PATH:ko04970],12,9,7
nmdc:bsm-11-ssfs1051,map04971,Gastric acid secretion [PATH:ko04971],6,8,4
nmdc:bsm-11-ssfs1051,map04972,Pancreatic secretion [PATH:ko04972],14,14,10
nmdc:bsm-11-ssfs1051,map04973,Carbohydrate digestion and absorption [PATH:ko04973],4,4,3
nmdc:bsm-11-ssfs1051,map04974,Protein digestion and absorption [PATH:ko04974],14,10,8
nmdc:bsm-11-ssfs1051,map04975,Fat digestion and absorption [PATH:ko04975],7,3,3
nmdc:bsm-11-ssfs1051,map04976,Bile secretion [PATH:ko04976],9,9,5
nmdc:bsm-11-ssfs1051,map04977,Vitamin digestion and absorption [PATH:ko04977],5,2,1
nmdc:bsm-11-ssfs1051,map04978,Mineral absorption [PATH:ko04978],10,8,7
nmdc:bsm-11-ssfs1051,map04979,Cholesterol metabolism [PATH:ko04979],7,5,3
nmdc:bsm-11-ssfs1051,map04980,Cobalamin transport and metabolism [PATH:ko04980],6,5,5
nmdc:bsm-11-ssfs1051,map04981,Folate transport and metabolism [PATH:ko04981],11,11,10
nmdc:bsm-11-ssfs1051,map04990,Domain-containing proteins not elsewhere classified [BR:ko04990],40,23,13
nmdc:bsm-11-ssfs1051,map05010,Alzheimer disease [PATH:ko05010],127,93,80
nmdc:bsm-11-ssfs1051,map05012,Parkinson disease [PATH:ko05012],118,83,75
nmdc:bsm-11-ssfs1051,map05014,Amyotrophic lateral sclerosis [PATH:ko05014],149,97,84
nmdc:bsm-11-ssfs1051,map05016,Huntington disease [PATH:ko05016],131,89,84
nmdc:bsm-11-ssfs1051,map05017,Spinocerebellar ataxia [PATH:ko05017],64,32,32
nmdc:bsm-11-ssfs1051,map05020,Prion disease [PATH:ko05020],113,76,70
nmdc:bsm-11-ssfs1051,map05022,Pathways of neurodegeneration - multiple diseases [PATH:ko05022],151,111,95
nmdc:bsm-11-ssfs1051,map05030,Cocaine addiction [PATH:ko05030],7,6,4
nmdc:bsm-11-ssfs1051,map05031,Amphetamine addiction [PATH:ko05031],10,10,7
nmdc:bsm-11-ssfs1051,map05032,Morphine addiction [PATH:ko05032],8,9,4
nmdc:bsm-11-ssfs1051,map05033,Nicotine addiction [PATH:ko05033],4,1,0
nmdc:bsm-11-ssfs1051,map05034,Alcoholism [PATH:ko05034],24,18,14
nmdc:bsm-11-ssfs1051,map05100,Bacterial invasion of epithelial cells [PATH:ko05100],19,19,15
nmdc:bsm-11-ssfs1051,map05110,Vibrio cholerae infection [PATH:ko05110],21,18,13
nmdc:bsm-11-ssfs1051,map05111,Biofilm formation - Vibrio cholerae [PATH:ko05111],52,42,40
nmdc:bsm-11-ssfs1051,map05120,Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120],22,19,17
nmdc:bsm-11-ssfs1051,map05130,Pathogenic Escherichia coli infection [PATH:ko05130],35,34,27
nmdc:bsm-11-ssfs1051,map05131,Shigellosis [PATH:ko05131],58,49,37
nmdc:bsm-11-ssfs1051,map05132,Salmonella infection [PATH:ko05132],65,49,40
nmdc:bsm-11-ssfs1051,map05133,Pertussis [PATH:ko05133],14,13,11
nmdc:bsm-11-ssfs1051,map05134,Legionellosis [PATH:ko05134],16,13,12
nmdc:bsm-11-ssfs1051,map05135,Yersinia infection [PATH:ko05135],27,18,14
nmdc:bsm-11-ssfs1051,map05140,Leishmaniasis [PATH:ko05140],7,4,2
nmdc:bsm-11-ssfs1051,map05142,Chagas disease [PATH:ko05142],10,7,5
nmdc:bsm-11-ssfs1051,map05143,African trypanosomiasis [PATH:ko05143],4,5,4
nmdc:bsm-11-ssfs1051,map05144,Malaria [PATH:ko05144],1,1,1
nmdc:bsm-11-ssfs1051,map05145,Toxoplasmosis [PATH:ko05145],10,6,4
nmdc:bsm-11-ssfs1051,map05146,Amoebiasis [PATH:ko05146],11,12,8
nmdc:bsm-11-ssfs1051,map05150,Staphylococcus aureus infection [PATH:ko05150],7,5,5
nmdc:bsm-11-ssfs1051,map05152,Tuberculosis [PATH:ko05152],29,24,22
nmdc:bsm-11-ssfs1051,map05160,Hepatitis C [PATH:ko05160],16,12,10
nmdc:bsm-11-ssfs1051,map05161,Hepatitis B [PATH:ko05161],16,10,7
nmdc:bsm-11-ssfs1051,map05162,Measles [PATH:ko05162],12,8,7
nmdc:bsm-11-ssfs1051,map05163,Human cytomegalovirus infection [PATH:ko05163],22,20,12
nmdc:bsm-11-ssfs1051,map05164,Influenza A [PATH:ko05164],17,12,9
nmdc:bsm-11-ssfs1051,map05165,Human papillomavirus infection [PATH:ko05165],48,42,30
nmdc:bsm-11-ssfs1051,map05166,Human T-cell leukemia virus 1 infection [PATH:ko05166],43,27,20
nmdc:bsm-11-ssfs1051,map05167,Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167],20,19,13
nmdc:bsm-11-ssfs1051,map05168,Herpes simplex virus 1 infection [PATH:ko05168],17,14,9
nmdc:bsm-11-ssfs1051,map05169,Epstein-Barr virus infection [PATH:ko05169],30,16,12
nmdc:bsm-11-ssfs1051,map05170,Human immunodeficiency virus 1 infection [PATH:ko05170],30,29,18
nmdc:bsm-11-ssfs1051,map05171,Coronavirus disease - COVID-19 [PATH:ko05171],64,81,61
nmdc:bsm-11-ssfs1051,map05200,Pathways in cancer [PATH:ko05200],53,45,29
nmdc:bsm-11-ssfs1051,map05202,Transcriptional misregulation in cancer [PATH:ko05202],13,8,5
nmdc:bsm-11-ssfs1051,map05203,Viral carcinogenesis [PATH:ko05203],45,34,28
nmdc:bsm-11-ssfs1051,map05204,Chemical carcinogenesis - DNA adducts [PATH:ko05204],9,4,4
nmdc:bsm-11-ssfs1051,map05205,Proteoglycans in cancer [PATH:ko05205],26,24,18
nmdc:bsm-11-ssfs1051,map05206,MicroRNAs in cancer [PATH:ko05206],23,19,13
nmdc:bsm-11-ssfs1051,map05207,Chemical carcinogenesis - receptor activation [PATH:ko05207],22,17,12
nmdc:bsm-11-ssfs1051,map05208,Chemical carcinogenesis - reactive oxygen species [PATH:ko05208],80,63,54
nmdc:bsm-11-ssfs1051,map05210,Colorectal cancer [PATH:ko05210],16,10,7
nmdc:bsm-11-ssfs1051,map05211,Renal cell carcinoma [PATH:ko05211],10,11,6
nmdc:bsm-11-ssfs1051,map05212,Pancreatic cancer [PATH:ko05212],12,11,7
nmdc:bsm-11-ssfs1051,map05213,Endometrial cancer [PATH:ko05213],8,5,2
nmdc:bsm-11-ssfs1051,map05214,Glioma [PATH:ko05214],9,7,4
nmdc:bsm-11-ssfs1051,map05215,Prostate cancer [PATH:ko05215],11,9,6
nmdc:bsm-11-ssfs1051,map05216,Thyroid cancer [PATH:ko05216],4,3,2
nmdc:bsm-11-ssfs1051,map05217,Basal cell carcinoma [PATH:ko05217],4,3,2
nmdc:bsm-11-ssfs1051,map05218,Melanoma [PATH:ko05218],4,3,1
nmdc:bsm-11-ssfs1051,map05219,Bladder cancer [PATH:ko05219],4,3,2
nmdc:bsm-11-ssfs1051,map05220,Chronic myeloid leukemia [PATH:ko05220],10,5,3
nmdc:bsm-11-ssfs1051,map05221,Acute myeloid leukemia [PATH:ko05221],6,6,2
nmdc:bsm-11-ssfs1051,map05222,Small cell lung cancer [PATH:ko05222],9,5,2
nmdc:bsm-11-ssfs1051,map05223,Non-small cell lung cancer [PATH:ko05223],10,3,2
nmdc:bsm-11-ssfs1051,map05224,Breast cancer [PATH:ko05224],10,10,5
nmdc:bsm-11-ssfs1051,map05225,Hepatocellular carcinoma [PATH:ko05225],18,12,6
nmdc:bsm-11-ssfs1051,map05226,Gastric cancer [PATH:ko05226],12,8,4
nmdc:bsm-11-ssfs1051,map05230,Central carbon metabolism in cancer [PATH:ko05230],15,16,13
nmdc:bsm-11-ssfs1051,map05231,Choline metabolism in cancer [PATH:ko05231],19,10,8
nmdc:bsm-11-ssfs1051,map05235,PD-L1 expression and PD-1 checkpoint pathway in cancer [PATH:ko05235],9,9,4
nmdc:bsm-11-ssfs1051,map05321,Inflammatory bowel disease [PATH:ko05321],0,1,0
nmdc:bsm-11-ssfs1051,map05322,Systemic lupus erythematosus [PATH:ko05322],9,10,9
nmdc:bsm-11-ssfs1051,map05323,Rheumatoid arthritis [PATH:ko05323],14,11,10
nmdc:bsm-11-ssfs1051,map05340,Primary immunodeficiency [PATH:ko05340],3,2,2
nmdc:bsm-11-ssfs1051,map05410,Hypertrophic cardiomyopathy [PATH:ko05410],8,10,7
nmdc:bsm-11-ssfs1051,map05412,Arrhythmogenic right ventricular cardiomyopathy [PATH:ko05412],3,4,2
nmdc:bsm-11-ssfs1051,map05414,Dilated cardiomyopathy [PATH:ko05414],7,9,5
nmdc:bsm-11-ssfs1051,map05415,Diabetic cardiomyopathy [PATH:ko05415],82,67,58
nmdc:bsm-11-ssfs1051,map05416,Viral myocarditis [PATH:ko05416],4,5,3
nmdc:bsm-11-ssfs1051,map05417,Lipid and atherosclerosis [PATH:ko05417],29,22,19
nmdc:bsm-11-ssfs1051,map05418,Fluid shear stress and atherosclerosis [PATH:ko05418],18,19,14
nmdc:bsm-11-ssfs1051,map09113,Global maps only,0,0,0
nmdc:bsm-11-ssfs1051,map99973,Transcription,12,9,7
nmdc:bsm-11-ssfs1051,map99974,Translation,6,4,3
nmdc:bsm-11-ssfs1051,map99975,Protein processing,28,28,28
nmdc:bsm-11-ssfs1051,map99976,Replication and repair,46,39,38
nmdc:bsm-11-ssfs1051,map99977,Transport,23,18,18
nmdc:bsm-11-ssfs1051,map99978,Cell growth,23,19,16
nmdc:bsm-11-ssfs1051,map99980,Enzymes with EC numbers,659,475,461
nmdc:bsm-11-ssfs1051,map99981,Carbohydrate metabolism,17,11,11
nmdc:bsm-11-ssfs1051,map99982,Energy metabolism,40,25,24
nmdc:bsm-11-ssfs1051,map99983,Lipid metabolism,7,3,3
nmdc:bsm-11-ssfs1051,map99984,Nucleotide metabolism,1,1,1
nmdc:bsm-11-ssfs1051,map99985,Amino acid metabolism,12,8,8
nmdc:bsm-11-ssfs1051,map99986,Glycan metabolism,14,11,11
nmdc:bsm-11-ssfs1051,map99987,Cofactor metabolism,14,11,11
nmdc:bsm-11-ssfs1051,map99988,Secondary metabolism,11,7,7
nmdc:bsm-11-ssfs1051,map99992,Structural proteins,42,30,30
nmdc:bsm-11-ssfs1051,map99993,Cell motility,5,5,3
nmdc:bsm-11-ssfs1051,map99994,Others,24,16,16
nmdc:bsm-11-ssfs1051,map99995,Signaling proteins,27,17,17
nmdc:bsm-11-ssfs1051,map99996,General function prediction only,78,63,63
nmdc:bsm-11-ssfs1051,map99997,Function unknown,270,212,212
nmdc:bsm-11-ssfs1051,map99998,Others,4,4,4
nmdc:bsm-11-ssfs1051,map99999,Others,8,6,6
nmdc:bsm-11-ve9a4g91,map00010,Glycolysis / Gluconeogenesis [PATH:ko00010],80,76,74
nmdc:bsm-11-ve9a4g91,map00020,Citrate cycle (TCA cycle) [PATH:ko00020],53,52,50
nmdc:bsm-11-ve9a4g91,map00030,Pentose phosphate pathway [PATH:ko00030],59,55,55
nmdc:bsm-11-ve9a4g91,map00040,Pentose and glucuronate interconversions [PATH:ko00040],70,67,65
nmdc:bsm-11-ve9a4g91,map00051,Fructose and mannose metabolism [PATH:ko00051],86,79,76
nmdc:bsm-11-ve9a4g91,map00052,Galactose metabolism [PATH:ko00052],42,38,37
nmdc:bsm-11-ve9a4g91,map00053,Ascorbate and aldarate metabolism [PATH:ko00053],40,39,37
nmdc:bsm-11-ve9a4g91,map00061,Fatty acid biosynthesis [PATH:ko00061],30,32,30
nmdc:bsm-11-ve9a4g91,map00062,Fatty acid elongation [PATH:ko00062],10,15,9
nmdc:bsm-11-ve9a4g91,map00071,Fatty acid degradation [PATH:ko00071],36,39,33
nmdc:bsm-11-ve9a4g91,map00073,"Cutin, suberine and wax biosynthesis [PATH:ko00073]",3,3,3
nmdc:bsm-11-ve9a4g91,map00074,Mycolic acid biosynthesis [PATH:ko00074],17,15,15
nmdc:bsm-11-ve9a4g91,map00100,Steroid biosynthesis [PATH:ko00100],20,20,16
nmdc:bsm-11-ve9a4g91,map00120,Primary bile acid biosynthesis [PATH:ko00120],5,4,4
nmdc:bsm-11-ve9a4g91,map00121,Secondary bile acid biosynthesis [PATH:ko00121],3,3,3
nmdc:bsm-11-ve9a4g91,map00130,Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],47,43,40
nmdc:bsm-11-ve9a4g91,map00140,Steroid hormone biosynthesis [PATH:ko00140],8,6,5
nmdc:bsm-11-ve9a4g91,map00190,Oxidative phosphorylation [PATH:ko00190],128,161,122
nmdc:bsm-11-ve9a4g91,map00194,Photosynthesis proteins [BR:ko00194],17,27,16
nmdc:bsm-11-ve9a4g91,map00195,Photosynthesis [PATH:ko00195],13,21,13
nmdc:bsm-11-ve9a4g91,map00196,Photosynthesis - antenna proteins [PATH:ko00196],0,0,0
nmdc:bsm-11-ve9a4g91,map00199,Cytochrome P450 [BR:ko00199],49,32,25
nmdc:bsm-11-ve9a4g91,map00220,Arginine biosynthesis [PATH:ko00220],52,49,45
nmdc:bsm-11-ve9a4g91,map00230,Purine metabolism [PATH:ko00230],147,136,131
nmdc:bsm-11-ve9a4g91,map00232,Caffeine metabolism [PATH:ko00232],5,3,3
nmdc:bsm-11-ve9a4g91,map00240,Pyrimidine metabolism [PATH:ko00240],86,81,79
nmdc:bsm-11-ve9a4g91,map00250,"Alanine, aspartate and glutamate metabolism [PATH:ko00250]",55,49,48
nmdc:bsm-11-ve9a4g91,map00253,Tetracycline biosynthesis [PATH:ko00253],11,9,9
nmdc:bsm-11-ve9a4g91,map00254,Aflatoxin biosynthesis [PATH:ko00254],5,2,2
nmdc:bsm-11-ve9a4g91,map00260,"Glycine, serine and threonine metabolism [PATH:ko00260]",91,84,84
nmdc:bsm-11-ve9a4g91,map00261,Monobactam biosynthesis [PATH:ko00261],16,16,15
nmdc:bsm-11-ve9a4g91,map00270,Cysteine and methionine metabolism [PATH:ko00270],90,86,83
nmdc:bsm-11-ve9a4g91,map00280,"Valine, leucine and isoleucine degradation [PATH:ko00280]",54,57,54
nmdc:bsm-11-ve9a4g91,map00290,"Valine, leucine and isoleucine biosynthesis [PATH:ko00290]",17,16,16
nmdc:bsm-11-ve9a4g91,map00300,Lysine biosynthesis [PATH:ko00300],34,30,25
nmdc:bsm-11-ve9a4g91,map00310,Lysine degradation [PATH:ko00310],48,43,37
nmdc:bsm-11-ve9a4g91,map00311,Penicillin and cephalosporin biosynthesis [PATH:ko00311],10,9,8
nmdc:bsm-11-ve9a4g91,map00330,Arginine and proline metabolism [PATH:ko00330],72,71,65
nmdc:bsm-11-ve9a4g91,map00331,Clavulanic acid biosynthesis [PATH:ko00331],1,1,1
nmdc:bsm-11-ve9a4g91,map00332,Carbapenem biosynthesis [PATH:ko00332],5,2,2
nmdc:bsm-11-ve9a4g91,map00333,Prodigiosin biosynthesis [PATH:ko00333],9,8,6
nmdc:bsm-11-ve9a4g91,map00340,Histidine metabolism [PATH:ko00340],39,39,38
nmdc:bsm-11-ve9a4g91,map00350,Tyrosine metabolism [PATH:ko00350],52,51,48
nmdc:bsm-11-ve9a4g91,map00360,Phenylalanine metabolism [PATH:ko00360],47,51,45
nmdc:bsm-11-ve9a4g91,map00361,Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],23,15,15
nmdc:bsm-11-ve9a4g91,map00362,Benzoate degradation [PATH:ko00362],87,76,76
nmdc:bsm-11-ve9a4g91,map00363,Bisphenol degradation [PATH:ko00363],2,2,2
nmdc:bsm-11-ve9a4g91,map00364,Fluorobenzoate degradation [PATH:ko00364],10,9,9
nmdc:bsm-11-ve9a4g91,map00365,Furfural degradation [PATH:ko00365],8,7,7
nmdc:bsm-11-ve9a4g91,map00380,Tryptophan metabolism [PATH:ko00380],43,43,40
nmdc:bsm-11-ve9a4g91,map00400,"Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",52,49,46
nmdc:bsm-11-ve9a4g91,map00401,Novobiocin biosynthesis [PATH:ko00401],14,12,11
nmdc:bsm-11-ve9a4g91,map00403,Indole diterpene alkaloid biosynthesis [PATH:ko00403],0,0,0
nmdc:bsm-11-ve9a4g91,map00404,Staurosporine biosynthesis [PATH:ko00404],9,6,5
nmdc:bsm-11-ve9a4g91,map00405,Phenazine biosynthesis [PATH:ko00405],8,5,5
nmdc:bsm-11-ve9a4g91,map00410,beta-Alanine metabolism [PATH:ko00410],34,35,32
nmdc:bsm-11-ve9a4g91,map00430,Taurine and hypotaurine metabolism [PATH:ko00430],17,18,17
nmdc:bsm-11-ve9a4g91,map00440,Phosphonate and phosphinate metabolism [PATH:ko00440],19,19,17
nmdc:bsm-11-ve9a4g91,map00450,Selenocompound metabolism [PATH:ko00450],22,21,19
nmdc:bsm-11-ve9a4g91,map00460,Cyanoamino acid metabolism [PATH:ko00460],12,12,11
nmdc:bsm-11-ve9a4g91,map00470,D-Amino acid metabolism [PATH:ko00470],39,37,36
nmdc:bsm-11-ve9a4g91,map00480,Glutathione metabolism [PATH:ko00480],33,38,30
nmdc:bsm-11-ve9a4g91,map00500,Starch and sucrose metabolism [PATH:ko00500],71,68,65
nmdc:bsm-11-ve9a4g91,map00510,N-Glycan biosynthesis [PATH:ko00510],23,27,19
nmdc:bsm-11-ve9a4g91,map00511,Other glycan degradation [PATH:ko00511],11,14,11
nmdc:bsm-11-ve9a4g91,map00512,Mucin type O-glycan biosynthesis [PATH:ko00512],1,2,1
nmdc:bsm-11-ve9a4g91,map00513,Various types of N-glycan biosynthesis [PATH:ko00513],20,22,16
nmdc:bsm-11-ve9a4g91,map00514,Other types of O-glycan biosynthesis [PATH:ko00514],6,9,4
nmdc:bsm-11-ve9a4g91,map00515,Mannose type O-glycan biosynthesis [PATH:ko00515],3,2,2
nmdc:bsm-11-ve9a4g91,map00520,Amino sugar and nucleotide sugar metabolism [PATH:ko00520],81,81,78
nmdc:bsm-11-ve9a4g91,map00521,Streptomycin biosynthesis [PATH:ko00521],13,14,13
nmdc:bsm-11-ve9a4g91,map00522,"Biosynthesis of 12-, 14- and 16-membered macrolides [PATH:ko00522]",2,1,0
nmdc:bsm-11-ve9a4g91,map00523,Polyketide sugar unit biosynthesis [PATH:ko00523],25,20,20
nmdc:bsm-11-ve9a4g91,map00524,"Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]",3,3,3
nmdc:bsm-11-ve9a4g91,map00525,Acarbose and validamycin biosynthesis [PATH:ko00525],11,11,8
nmdc:bsm-11-ve9a4g91,map00531,Glycosaminoglycan degradation [PATH:ko00531],11,11,11
nmdc:bsm-11-ve9a4g91,map00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate [PATH:ko00532],4,1,0
nmdc:bsm-11-ve9a4g91,map00533,Glycosaminoglycan biosynthesis - keratan sulfate [PATH:ko00533],1,0,0
nmdc:bsm-11-ve9a4g91,map00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin [PATH:ko00534],3,1,1
nmdc:bsm-11-ve9a4g91,map00535,Proteoglycans [BR:ko00535],2,5,1
nmdc:bsm-11-ve9a4g91,map00536,Glycosaminoglycan binding proteins [BR:ko00536],17,20,13
nmdc:bsm-11-ve9a4g91,map00537,Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537],10,13,9
nmdc:bsm-11-ve9a4g91,map00540,Lipopolysaccharide biosynthesis [PATH:ko00540],28,23,23
nmdc:bsm-11-ve9a4g91,map00541,Biosynthesis of various nucleotide sugars [PATH:ko00541],83,72,71
nmdc:bsm-11-ve9a4g91,map00542,O-Antigen repeat unit biosynthesis [PATH:ko00542],4,2,2
nmdc:bsm-11-ve9a4g91,map00543,Exopolysaccharide biosynthesis [PATH:ko00543],36,27,27
nmdc:bsm-11-ve9a4g91,map00550,Peptidoglycan biosynthesis [PATH:ko00550],34,34,33
nmdc:bsm-11-ve9a4g91,map00552,Teichoic acid biosynthesis [PATH:ko00552],18,15,15
nmdc:bsm-11-ve9a4g91,map00561,Glycerolipid metabolism [PATH:ko00561],49,53,44
nmdc:bsm-11-ve9a4g91,map00562,Inositol phosphate metabolism [PATH:ko00562],44,44,38
nmdc:bsm-11-ve9a4g91,map00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563],18,14,10
nmdc:bsm-11-ve9a4g91,map00564,Glycerophospholipid metabolism [PATH:ko00564],77,75,59
nmdc:bsm-11-ve9a4g91,map00565,Ether lipid metabolism [PATH:ko00565],16,18,13
nmdc:bsm-11-ve9a4g91,map00571,Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571],14,14,14
nmdc:bsm-11-ve9a4g91,map00572,Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572],12,11,11
nmdc:bsm-11-ve9a4g91,map00590,Arachidonic acid metabolism [PATH:ko00590],15,14,9
nmdc:bsm-11-ve9a4g91,map00591,Linoleic acid metabolism [PATH:ko00591],7,8,5
nmdc:bsm-11-ve9a4g91,map00592,alpha-Linolenic acid metabolism [PATH:ko00592],11,11,8
nmdc:bsm-11-ve9a4g91,map00600,Sphingolipid metabolism [PATH:ko00600],26,26,22
nmdc:bsm-11-ve9a4g91,map00601,Glycosphingolipid biosynthesis - lacto and neolacto series [PATH:ko00601],1,0,0
nmdc:bsm-11-ve9a4g91,map00603,Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603],4,4,3
nmdc:bsm-11-ve9a4g91,map00604,Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604],1,2,1
nmdc:bsm-11-ve9a4g91,map00620,Pyruvate metabolism [PATH:ko00620],101,95,93
nmdc:bsm-11-ve9a4g91,map00621,Dioxin degradation [PATH:ko00621],15,13,12
nmdc:bsm-11-ve9a4g91,map00622,Xylene degradation [PATH:ko00622],28,23,23
nmdc:bsm-11-ve9a4g91,map00623,Toluene degradation [PATH:ko00623],25,19,19
nmdc:bsm-11-ve9a4g91,map00624,Polycyclic aromatic hydrocarbon degradation [PATH:ko00624],23,18,17
nmdc:bsm-11-ve9a4g91,map00625,Chloroalkane and chloroalkene degradation [PATH:ko00625],18,16,15
nmdc:bsm-11-ve9a4g91,map00626,Naphthalene degradation [PATH:ko00626],12,12,11
nmdc:bsm-11-ve9a4g91,map00627,Aminobenzoate degradation [PATH:ko00627],59,53,50
nmdc:bsm-11-ve9a4g91,map00630,Glyoxylate and dicarboxylate metabolism [PATH:ko00630],87,84,84
nmdc:bsm-11-ve9a4g91,map00633,Nitrotoluene degradation [PATH:ko00633],15,13,12
nmdc:bsm-11-ve9a4g91,map00640,Propanoate metabolism [PATH:ko00640],76,73,71
nmdc:bsm-11-ve9a4g91,map00642,Ethylbenzene degradation [PATH:ko00642],8,4,4
nmdc:bsm-11-ve9a4g91,map00643,Styrene degradation [PATH:ko00643],17,16,16
nmdc:bsm-11-ve9a4g91,map00650,Butanoate metabolism [PATH:ko00650],90,84,83
nmdc:bsm-11-ve9a4g91,map00660,C5-Branched dibasic acid metabolism [PATH:ko00660],22,22,21
nmdc:bsm-11-ve9a4g91,map00670,One carbon pool by folate [PATH:ko00670],44,42,40
nmdc:bsm-11-ve9a4g91,map00680,Methane metabolism [PATH:ko00680],135,113,109
nmdc:bsm-11-ve9a4g91,map00710,Carbon fixation by Calvin cycle [PATH:ko00710],29,31,29
nmdc:bsm-11-ve9a4g91,map00720,Other carbon fixation pathways [PATH:ko00720],75,66,63
nmdc:bsm-11-ve9a4g91,map00730,Thiamine metabolism [PATH:ko00730],28,21,19
nmdc:bsm-11-ve9a4g91,map00740,Riboflavin metabolism [PATH:ko00740],31,26,24
nmdc:bsm-11-ve9a4g91,map00750,Vitamin B6 metabolism [PATH:ko00750],18,16,14
nmdc:bsm-11-ve9a4g91,map00760,Nicotinate and nicotinamide metabolism [PATH:ko00760],59,49,45
nmdc:bsm-11-ve9a4g91,map00770,Pantothenate and CoA biosynthesis [PATH:ko00770],36,29,28
nmdc:bsm-11-ve9a4g91,map00780,Biotin metabolism [PATH:ko00780],17,14,14
nmdc:bsm-11-ve9a4g91,map00785,Lipoic acid metabolism [PATH:ko00785],24,22,22
nmdc:bsm-11-ve9a4g91,map00790,Folate biosynthesis [PATH:ko00790],54,49,45
nmdc:bsm-11-ve9a4g91,map00791,Atrazine degradation [PATH:ko00791],10,9,9
nmdc:bsm-11-ve9a4g91,map00830,Retinol metabolism [PATH:ko00830],9,10,9
nmdc:bsm-11-ve9a4g91,map00860,Porphyrin metabolism [PATH:ko00860],92,81,78
nmdc:bsm-11-ve9a4g91,map00900,Terpenoid backbone biosynthesis [PATH:ko00900],39,37,36
nmdc:bsm-11-ve9a4g91,map00901,Indole alkaloid biosynthesis [PATH:ko00901],1,2,1
nmdc:bsm-11-ve9a4g91,map00902,Monoterpenoid biosynthesis [PATH:ko00902],2,0,0
nmdc:bsm-11-ve9a4g91,map00903,Limonene degradation [PATH:ko00903],5,5,5
nmdc:bsm-11-ve9a4g91,map00904,Diterpenoid biosynthesis [PATH:ko00904],0,0,0
nmdc:bsm-11-ve9a4g91,map00905,Brassinosteroid biosynthesis [PATH:ko00905],0,0,0
nmdc:bsm-11-ve9a4g91,map00906,Carotenoid biosynthesis [PATH:ko00906],28,19,17
