bin_oid	Bin ID	Genome Name	IMG Genome ID	Bin Lineage	Bin Methods	Created By	Date Added	Bin Completeness	Bin Contamination	Average Coverage	Total Number of Bases	5s rRNA	18s rRNA	28s rRNA	Scaffold Count
3300046679_27	3300046679_27	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-388-CL2_50_4 rhizosphere	3300046679	Eukaryota; Basidiomycota; Agaricomycetes; Agaricales; Psathyrellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	57.07	0	8.56	16349388	2	0	0	2416
3300046680_7	3300046680_7	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-847-CL2_38_7 rhizosphere	3300046680	Eukaryota; Ascomycota; Eurotiomycetes; Eurotiales; Aspergillaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	73.68	0	11.14	19738989	16	0	1	1991
3300046689_46	3300046689_46	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-351-CL2_54_28 rhizosphere	3300046689	Eukaryota; Basidiomycota; Tremellomycetes; Trichosporonales; Trichosporonaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	97.6	0.8	16.44	20797777	0	0	0	356
3300046690_27	3300046690_27	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-388-CL3_88_3 rhizosphere	3300046690	Eukaryota; Ascomycota; Eurotiomycetes; Eurotiales; Aspergillaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	81.2	0.75	15.91	26519904	47	0	0	1969
3300046690_36	3300046690_36	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-388-CL3_88_3 rhizosphere	3300046690	Eukaryota; Ascomycota; Eurotiomycetes; Eurotiales; Aspergillaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	68.42	0.38	21.69	21166672	26	0	0	1944
3300046748_11	3300046748_11	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_170920.NP2	3300046748	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	51.2	0.4	10.12	6510593	0	1	1	1258
3300046749_30	3300046749_30	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_190220.NP1	3300046749	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	62.2	0	42.48	7173169	1	0	1	1214
3300046750_3	3300046750_3	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_190501.NP1	3300046750	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	67.2	0	14.67	8333648	1	0	0	1347
3300046752_18	3300046752_18	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_141217.NP1	3300046752	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	58.8	0.2	18.86	8127039	1	0	0	1295
3300046752_28	3300046752_28	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_141217.NP1	3300046752	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	82.4	0.2	18.24	10084927	1	1	1	1279
3300046752_30	3300046752_30	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_141217.NP1	3300046752	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	51.8	0.6	15.53	9814211	2	0	0	1338
3300046754_27	3300046754_27	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_160427.NP1	3300046754	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	79.6	0	14.67	9668770	1	0	0	1309
3300046755_18	3300046755_18	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_150819.NP1	3300046755	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	69.4	0	11.7	8501200	0	0	0	1356
3300046756_2	3300046756_2	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_160622.NP1	3300046756	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	72	0	37.1	8593501	1	1	0	1301
3300046830_30	3300046830_30	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_141001.NP1	3300046830	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	79.2	0	16.05	10008141	0	0	0	1320
3300046830_40	3300046830_40	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_141001.NP1	3300046830	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	51.6	0.4	21.68	9595585	0	0	0	1322
3300046830_9	3300046830_9	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_141001.NP1	3300046830	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	65.4	0.2	13.96	8944506	1	0	1	1336
3300047319_39	3300047319_39	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-9591-CL1_34_16 rhizosphere	3300047319	Eukaryota; Ascomycota; Eurotiomycetes; Eurotiales; Aspergillaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	74.44	0	15.71	22999960	19	0	0	1850
3300047319_56	3300047319_56	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-9591-CL1_34_16 rhizosphere	3300047319	Eukaryota; Mucoromycota; Mucoromycetes; Mucorales; Phycomycetaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	83.91	9.57	21.66	23325331	0	0	1	1466
3300047999_21	3300047999_21	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_150114.NP1	3300047999	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	67.8	0	48.27	8253462	1	0	1	1359
3300048005_3	3300048005_3	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_190123.NP1	3300048005	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	52.2	0.2	11.16	6393600	2	0	0	1253
3300048068_42	3300048068_42	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_180309.NP2	3300048068	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	76.2	0	24.33	9114863	1	0	0	1346
3300048112_32	3300048112_32	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_120321.NP2	3300048112	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	56	0	40.17	7448372	1	0	0	1291
3300048119_24	3300048119_24	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_120418.NP2	3300048119	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	64.2	0	54.87	7806668	0	0	0	1309
3300048125_28	3300048125_28	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_131113.NP1	3300048125	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	61	0.2	47.48	7354957	1	0	0	1282
3300048125_32	3300048125_32	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_131113.NP1	3300048125	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	60.8	0	20.63	8215214	2	0	0	1263
3300048132_25	3300048132_25	Seawater microbial communities from Southern California Bight, CA, United States - Newport_SRmetag_150218.NP1	3300048132	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	68.6	0.2	36.56	7849043	1	0	0	1317
3300050157_13	3300050157_13	Alder tree leaf litter microbial communities from Olympic Peninsula, Washington, USA - D10_RHK2_4_to_SEK_2	3300050157	Eukaryota; Ascomycota; Leotiomycetes; Pseudeurotiaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	60.53	0.38	13.37	16863360	21	0	0	2320
3300050157_18	3300050157_18	Alder tree leaf litter microbial communities from Olympic Peninsula, Washington, USA - D10_RHK2_4_to_SEK_2	3300050157	Eukaryota; Ascomycota; Leotiomycetes; Helotiales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-19	93.23	0.38	29.71	27087242	27	1	2	1158
3300043960_19	3300043960_19	Anaerobic fermentation bioreactor microbial communities from Madison, Wisconsin, United States - TS12	3300043960	Eukaryota; Ascomycota; Saccharomycetes; Saccharomycetales; Phaffomycetaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-17	98.14	0.41	22.16	11210335	0	0	0	131
3300044509_1	3300044509_1	Leaf microbial communities from farm grass in Deerfield, Massachusetts, United States - Orchardgrass_Phyllosphere_Control3	3300044509	Eukaryota; Ascomycota; Dothideomycetes; Mycosphaerellales; Dissoconiaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-17	56.77	0.38	19.59	10589324	4	0	0	1295
3300044509_2	3300044509_2	Leaf microbial communities from farm grass in Deerfield, Massachusetts, United States - Orchardgrass_Phyllosphere_Control3	3300044509	Eukaryota; Ascomycota; Dothideomycetes; Mycosphaerellales; Dissoconiaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-17	53.76	0.38	37.93	12067760	4	0	0	1244
3300044509_4	3300044509_4	Leaf microbial communities from farm grass in Deerfield, Massachusetts, United States - Orchardgrass_Phyllosphere_Control3	3300044509	Eukaryota; Ascomycota; Dothideomycetes; Mycosphaerellales; Dissoconiaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-17	79.7	0	181.32	18230239	12	0	0	688
3300044523_3	3300044523_3	Leaf microbial communities from farm grass in Deerfield, Massachusetts, United States - Ryegrass_Phyllosphere_Drought5	3300044523	Eukaryota; Ascomycota; Dothideomycetes; Mycosphaerellales; Mycosphaerellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-17	56.39	4.89	44.54	20869741	46	0	0	3019
3300044523_4	3300044523_4	Leaf microbial communities from farm grass in Deerfield, Massachusetts, United States - Ryegrass_Phyllosphere_Drought5	3300044523	Eukaryota; Basidiomycota; Exobasidiomycetes; Ceraceosorales; Ceraceosoraceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-17	68.2	0.2	12.04	14901622	0	0	0	1674
3300044657_30	3300044657_30	Estuarine water microbial communities from San Francisco Bay, California, United States - Feb19_FB_7_27D	3300044657	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-17	53.6	2	31.67	7753016	0	0	0	1460
3300044811_15	3300044811_15	Soil microbial communities from Jackson County, Colorado, USA - Chrono_fire_24BD	3300044811	Eukaryota; Ascomycota; Leotiomycetes; Helotiales; Hyaloscyphaceae; Hyaloscypha	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-17	67.67	0.75	16.65	20509054	2	0	1	2372
3300044831_26	3300044831_26	Soil microbial communities from Jackson County, Colorado, USA - Chrono_fire_28BD	3300044831	Eukaryota; Basidiomycota; Agaricomycetes; Boletales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-17	65.26	0.99	11.83	18457879	0	0	0	2168
3300044831_8	3300044831_8	Soil microbial communities from Jackson County, Colorado, USA - Chrono_fire_28BD	3300044831	Eukaryota; Ascomycota; Leotiomycetes; Myxotrichaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-17	85.34	0	16.13	26708314	8	0	0	2479
3300042454_1	3300042454_1	Freshwater microbial communities from Lake Mendota, Madison, Wisconsin, United States - TYMEFLIES-ME28May2003-ww0467	3300042454	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	81.45	4.84	12.29	20843147	0	0	0	2154
3300042523_27	3300042523_27	Freshwater microbial communities from Lake Mendota, Madison, Wisconsin, United States - TYMEFLIES-ME18Jun2009-rr0663	3300042523	Eukaryota	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	50	3.85	9.97	17494477	3	1	0	2742
3300042526_51	3300042526_51	Freshwater microbial communities from Lake Mendota, Madison, Wisconsin, United States - TYMEFLIES-ME18May2011-rr0675	3300042526	Eukaryota; Chlorophyta; Trebouxiophyceae; Picochlorum	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	68.52	3.7	9.23	14463108	3	0	0	2597
3300042922_64	3300042922_64	Soil microbial communities from agricultural land in Fort Collins, Colorado, USA - L_E1_T20_A	3300042922	Eukaryota; Ascomycota; Sordariomycetes; Hypocreales; Nectriaceae; Fusarium	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	87.59	0	10.32	23923894	25	0	1	1451
3300042922_70	3300042922_70	Soil microbial communities from agricultural land in Fort Collins, Colorado, USA - L_E1_T20_A	3300042922	Eukaryota; Ascomycota; Saccharomycetes; Saccharomycetales; Phaffomycetaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	97.31	0.41	264.37	11769968	0	1	1	90
3300042923_14	3300042923_14	Soil microbial communities from agricultural land in Fort Collins, Colorado, USA - L_E1_T20_C	3300042923	Eukaryota; Basidiomycota; Tremellomycetes; Tremellales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	94	0	17.73	20821143	0	0	0	203
3300042923_79	3300042923_79	Soil microbial communities from agricultural land in Fort Collins, Colorado, USA - L_E1_T20_C	3300042923	Eukaryota; Basidiomycota; Tremellomycetes; Tremellales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	74	0.8	12.13	21317021	0	2	3	1287
3300042934_36	3300042934_36	Soil microbial communities from agricultural land in Fort Collins, Colorado, USA - L_E1_T20_B	3300042934	Eukaryota; Ascomycota; Saccharomycetes; Saccharomycetales; Pichiaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	98.14	0.41	16.02	11303410	3	0	0	111
3300042934_83	3300042934_83	Soil microbial communities from agricultural land in Fort Collins, Colorado, USA - L_E1_T20_B	3300042934	Eukaryota; Ascomycota; Saccharomycetes; Saccharomycetales; Phaffomycetaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	97.52	0.41	415.5	11880727	0	1	3	46
3300042938_110	3300042938_110	Freshwater microbial communities from Lake Mendota, Madison, Wisconsin, United States - TYMEFLIES-ME07May2014-rr0379	3300042938	Eukaryota; Haptista; Haptophyta; Prymnesiales; Chrysochromulinaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	55.8	3	10.94	29424355	6	0	0	5592
3300042938_84	3300042938_84	Freshwater microbial communities from Lake Mendota, Madison, Wisconsin, United States - TYMEFLIES-ME07May2014-rr0379	3300042938	Eukaryota; Chlorophyta; Trebouxiophyceae; Chlorellales; Chlorellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	53.7	0	17.65	7829010	2	0	0	1084
3300043425_6	3300043425_6	Freshwater microbial communities from Stroubles Creek, Blacksburg, Virginia, USA - stroublescreek_2019_sw_WHONDRS-S19S_0089	3300043425	Eukaryota; Chlorophyta; Chlorophyceae; Sphaeropleales; Scenedesmaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	60.23	2.27	13.4	63180759	1	0	0	5621
3300043429_58	3300043429_58	Freshwater microbial communities from East River, Crested Butte, Colorado, USA - eastriver_2019_sw_WHONDRS-S19S_0100 (Illumina-amplified)	3300043429	Eukaryota; Chlorophyta; Chlorophyceae; Sphaeropleales; Scenedesmaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-12	56.82	3.41	12.3	59522497	1	0	0	6508
3300042384_7	3300042384_7	Freshwater microbial communities from Lake Mendota, Wisconsin, United States - TYMEFLIES-ME19Jan2018-rr0852	3300042384	Eukaryota; Bacillariophyta; Fragilariophyceae; Fragilariales; Fragilariaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-03	71.8	1.8	19.54	49532602	9	0	1	6928
3300042143_18	3300042143_18	Biofilm microbial communities from sulfidic stream in Frasassi Caves, Marche, Italy - PC19_111	3300042143	Eukaryota; Ciliophora; Oligohymenophorea; Philasterida; Pseudocohnilembidae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-10-01	51.95	1.3	50.8	26478088	7	0	0	4111
3300039035_1	3300039035_1	Halite microbial communities from Salar Grande, Tarapac Region, Chile - H-SG-2P1	3300039035	Eukaryota; Ascomycota; Eurotiomycetes; Chaetothyriales; Herpotrichiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-09-30	100	0	35.46	31988792	12	1	2	108
3300037122_1	3300037122_1	Outdoor air microbial communities from Colorado State University Foothills Campus, Fort Collins, CO, USA - KA2	3300037122	Eukaryota; Ascomycota; Dothideomycetes; Mycosphaerellales; Mycosphaerellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-09-28	60.9	4.51	17.54	20177799	34	1	0	3641
3300037258_7	3300037258_7	Soil fungal communities from native Pine forests in California, United States - CAS_10	3300037258	Eukaryota; Basidiomycota; Agaricomycetes; Russulales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-09-28	67.49	9.93	8.76	22576982	18	4	8	4211
3300037310_4	3300037310_4	Desert spring benthic microbial communities from Nevada, United States - South Indian Spring (SIS_S4)	3300037310	Eukaryota; Chlorophyta; Ulvophyceae; Ulvales; Ulvaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-09-28	84.4	6.4	11.52	51115663	2	5	4	3352
3300037427_11	3300037427_11	Ammonia-oxidizing marine archaeal communities from Monterey Bay, California, United States - M1 40m 32315	3300037427	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-09-28	77.2	0	33.24	9153555	1	0	1	1262
3300037466_2	3300037466_2	Enriched cells from switchgrass rhizosphere in EcoFAB chamber, Walnut Creek, California, United States - Plant-Nitrogen_A SG_1	3300037466	Eukaryota; Chlorophyta; Chlorophyceae; Chlamydomonadales; Haematococcaceae; Haematococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-09-28	73.75	4.56	53.13	77054918	38	1	1	3359
3300037484_5	3300037484_5	Sediment microbial communities from uranium-contaminated floodplain near Riverton, Wyoming, United States - RVTP2_091317_150_160	3300037484	Eukaryota; Ascomycota; Sordariomycetes; Hypocreales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-09-28	73.31	1.13	8.27	29044512	22	0	0	4497
3300037558_3	3300037558_3	Crustal fluids microbial communities from the Juan de Fuca Ridge flank of the Northeast Pacific Ocean - JdFR11_11	3300037558	Eukaryota; Bacillariophyta; Bacillariophyceae; Bacillariales; Bacillariaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-09-28	52.71	1.71	27.61	18139008	6	2	0	2845
3300037589_2	3300037589_2	Phycosphere-associated microbial communities from algal raceway, Corpus Christi, Texas, United States - ARW7_20151117	3300037589	Eukaryota; Eustigmatophyceae; Eustigmatales; Monodopsidaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2022-09-28	87.6	0.2	29.49	16152275	4	0	0	243
